id,date,user_name,user_id,user_displayname,user_location,user_followers,user_friends,user_statuses,retweeted,content,lang,is_missinginfo
1399074338066866176,2021-05-30 18:44:50+00:00,guiviana_10,1309336234045640704,Gui_VL 🇧🇷,Sillent Hills ,38,118,329,,"@jairbolsonaro @minsaude Cortou auxílio que ajudava multidões
E não falou por que seu filho comprou mansão de 6 milhões
Negaram compra de vacina 11 vezes
Investiram em tratamentos sem comprovação
Deixou o país desamparado quase 15 meses
Ironizou a morte da própria população...
 LIXO!",pt,0
1399072682931593225,2021-05-30 18:38:15+00:00,JoaoTXP,862254486,João,Tanzânia,109,313,5606,,"@reefrool @TheDarknessPGDM @Marqueraaaa O virus iria chegar cancelando ou não o carnaval, mas negar vacina e impor um remedio sem comprovação cientifica alguma, ai q ta o problema",pt,0
1399071932713160712,2021-05-30 18:35:16+00:00,maiaoliveiram,1187544567760982021,Maia.,,72,407,2171,,"@Minguy04801601 @Valsouhsa @xjeessx @crisayonara Eu posso te mandar tomar no teu cú com todo respeito?
Pq a obrigação desse bosta era comprar vacina e não um medicamento sem nenhuma comprovação científica! Num fode!",pt,
1399065653907234820,2021-05-30 18:10:19+00:00,victorvizcarra,181960969,Victor Vizcarra,,454,642,7762,,"@folha ""Sem eficácia"". Jornal ignorante e militante, vou explicar que a lógica é simples. Ameaça presente, antídoto 'incerto' existente, vacina inexistente. Antídoto 'incerto' existente descartado, vacina inexistente criada às pressas, sem comprovação científica e com eficácia inventada",pt,1
1399064033022578699,2021-05-30 18:03:53+00:00,gersonasfilho,786925822112399360,Gerson Filho,"Brasília, Brasil",43,371,2238,,@folha Venda de vacina sem comprovação com viés de emergência tem faturamento bilionário..,pt,1
1399059007852142597,2021-05-30 17:43:55+00:00,kamyllavr_,707345003367030784,k a m y l l a,,83,53,17089,,"Cortou auxílio que ajudava multidões
E não falou por que seu filho comprou mansão de 6 milhões
Negaram compra de vacina 11 vezes
Investiram em tratamentos sem comprovação
Deixou o país desamparado quase 15 meses
Ironizou a morte da própria população",pt,0
1399056933546569735,2021-05-30 17:35:40+00:00,BertiSidnei,1055913463523012608,Sidnei Berti,,226,280,8633,,"@Du_Ruchet @carmelonetobr Vacinas essas sem comprovação científica, pois qualquer vacina tem que passar por testes por pelo menos 8 anos!",pt,1
1399052228284010498,2021-05-30 17:16:59+00:00,eu__Noelle,42477700,Noelle,"Natal, Brasil",593,1495,22828,,"@marcelosousiq @mamendex @folha Por atitudes dele várias pessoas perderam s vida. Incentivou o uso de um remédio sem comprovação científica, incentivou aglomerar, n usar máscara, negou vacina. Você acha pouco?",pt,0
1399051722149011457,2021-05-30 17:14:58+00:00,ssamuelc87,583421037,onlysams,,3572,1284,24869,,"Pro público: indicação de tratamento precoce sem comprovação científica.

Pra ela e o filho: vacina nos EUA.",pt,0
1399046835579277313,2021-05-30 16:55:33+00:00,Superbruna,54431491,Bruna,"Porto Alegre, Brasil",406,216,11576,,"@albuquerque_af Promoveu aglomerações sem usar máscara; Induziu seus seguidores a desconfiarem da vacina, promoveu remédio sem comprovação como solução da pandemia, criticou medidas restritivas e isolamento social, demitiu 2 ministros da saúde, tentou mudar bula de remédio. Sim, amanhã tem CPI.",pt,0
1399035202953953281,2021-05-30 16:09:19+00:00,brenos31,3853738702,breno,,108,555,3047,,"@pedrorj87 @sting_sep @crflirio @crf_brasilino mano a população tem parcela de culpa mas acima de tudo o presidente negar uso de máscara, receitar medicamento sem comprovação científica e ignorar empresas de vacina torna ele o maior culpado, Brasil já podia estar totalmente vacinado",pt,0
1399025740176412680,2021-05-30 15:31:43+00:00,_esterfmm,1125965993627590657,esterlionatária©,,1440,3312,47111,,"@Cardososccp1910 @7uueahp_ar @cauasantosx @Sccp_Ph20 @Luciano_Morumbi @OCantoOficial literalmente o cara investiu em um tratamento sem comprovação e negou a vacina. o cara literalmente vai a aglomerações sem máscara desde fevereiro de 2020, o cara literalmente chamou uma doença que matou quase meio milhão de gripezinha. vai tomar no cu defendendo esse cara",pt,0
1399023863380512768,2021-05-30 15:24:16+00:00,daniwesthelle,33212605,dani west,"novo hamburgo, RS",784,663,25419,,@zen4rt @OBQDC @carolinabf Então não entendi o ponto de comprar um remedio sem comprovação pra doença e não uma vacina.,pt,0
1399011696618917895,2021-05-30 14:35:55+00:00,rafaoela,1692074382,rafaela,,2870,855,52784,,"negaram a compra de vacina 11 vezes
investiram em tratamento sem comprovação 
deixou o país desamparado quase 15 meses
ironizou a morte da própria população 
#BolsonaroGenocida",pt,0
1399010632888897539,2021-05-30 14:31:41+00:00,Icez63130069,1304842393645182981,é nois ⚫⚪ 🇧🇷,"Presidente Prudente, Brasil",80,26,2441,,"@JuninhoS3p Ô energúmeno eu não falei que o BOLSONARO tem culpa do baile falei que ele também tem sua grande parcela de culpa na pandemia , não comprou vacina , promoveu aglomeração, boicotou o Lockdown , indicou o uso da cloroquina msm sem comprovação científica etc...",pt,0
1398999256367874048,2021-05-30 13:46:29+00:00,RosanaAL13,1288436148839362560,Rosana Lopes,,2504,2664,3598,,"@RCalhorda @wiccket @arthurlot @kmendoncafilho @folha @Estadao @JornalOGlobo @GadoDecider Mas acha normal o presidente se abdicar de comprar vacina e ir atrás de um remédio sem comprovação científica, pautada no achismo dele, etc... E tem muito etc aí",pt,0
1398998103773093889,2021-05-30 13:41:54+00:00,natierski,343710122,maria hiperfoco,Brasil,346,300,23876,,"@enaisile_ @dmpitter + riscos da trombose como efeito da vacina são ínfimos em relação ao risco de trombose da própria gestação e ainda mais do que a contração do covid, pegaram UM caso com desfecho negativo (e sem comprovação do motivo) e tiraram o direito de todas, absurdo demais",pt,0
1398955304382042112,2021-05-30 10:51:50+00:00,netotrucco,1058347367819345920,netotrucco@outlook.com,,4,30,843,,"@cassambola @FlavioBolsonaro @cassambola como ele iria comprar a vacina sem comprovação científica e q funciona somente 58%?? Calma vacina não é feita da noite pro dia. A nossa está vindo aí, em setembro teremos.",pt,1
1398949558906929156,2021-05-30 10:29:00+00:00,MachTelecom,1367855287760265222,Mach Telecom,Aracaju,24,152,428,,"@SilvanaCAlmeida @tuliogadelha Você tomaria uma vacina sem comprovação de segurança,  algumas mostraram provocar trombose no cérebro de mulheres gravidas.
Mesmo assim vc tomaria sem testes aprovados?",pt,1
1398850204292501504,2021-05-30 03:54:12+00:00,_Victorgabriels,1142656746328141825,victor,bh,788,567,45458,,@sylberman @radioitatiaia para de indicar remédio sem comprovação científica a única que trata o corona vírus e a VACINA!,pt,0
1398820736349974532,2021-05-30 01:57:07+00:00,becc_zu,1114964463772479488,Zu_becc,,67,136,1143,,@joaoamoedonovo @DaniloGentili Alguém informou que essa vacina não teve autorização e sim uso emergencial sem ter comprovação final de nada .....ou estou enganada ?,pt,1
1398807507892674560,2021-05-30 01:04:33+00:00,poggersdasilva2,1220288240663650305,euzebio caneta azul,,321,618,11468,,"risco q estamos correndo."" sim, todos ali sabem, mas mano, tá insustentável. nós temos um presidente que nega vacina em meio a uma pandemia, em um país no qual é quase o celeiro do vírus. cheios de variantes. ele ainda enfatiza o uso de medicamentos sem comprovação. diz aí :",pt,0
1398804003157385226,2021-05-30 00:50:37+00:00,joiceferrer01,1369091405793091585,Joice,"São Paulo, Brasil",4,46,697,,"@Gabriel_Lizi @GuilhermeBoulos Desde o início da pandemia com o Bolsonaro aglomerando, incentivando o povo a não usar máscara, recusando a compra de vacina, incentivando o uso de uma medicação sem comprovação de eficácia, vc vem me falar do aumento da transmissão do vírus? Acorda pra vida!",pt,0
1398795462199627777,2021-05-30 00:16:41+00:00,psaiko123,860213326709760000,aiko,,529,431,7711,,"@ArtusCristiana genocida sim! ele recusou a compra da vacina MAIS DE 10 VEZES! AS PESSOAS ESTÃO MORRENDO POR UM VÍRUS QUE JÁ TEM PREVENÇÃO! MAIS DE 450 MIL MORTES E ELE AINDA NEGA A GRAVIDADE DO VÍRUS, APOIA MEDICAMENTOS SEM COMPROVAÇÃO CIENTÍFICA QUE TEM GERADO MAIS COLAPSO DO SISTEMA DE SAUDE",pt,0
1398782939777974275,2021-05-29 23:26:55+00:00,saficaflexx,1149052987177885697,ka,,328,322,18017,,"cortou auxílio que ajudava multidões e não falou porquê seu filho comprou mansão de 6 milhões, negaram compra de vacina 11 vezes, investiram em tratamentos sem comprovação, deixou o país desamparado quase 15 meses+",pt,0
1398782039814459392,2021-05-29 23:23:21+00:00,Geandra50357262,1052680278899118080,Geandra,"Goiânia, Brasil",311,215,5384,,@TerezaCris59 @Isabela05040252 @gloriasilvestre Ué não pode comprar cloroquina pois não tem eficiência comprovada mas pode comprar vacina sem comprovação. Vcs são super coerentes,pt,1
1398777125046530054,2021-05-29 23:03:49+00:00,davmoon_,1283632671109808128,Scooby - loo,東京 ♡,34,110,3773,,"Você matou mais de 400 mil pessoas e deixou outras milhares com seguelas, recusou vacina, e indicou um medicamento sem qualquer comprovação de eficiência  sou #29MForaBolsonaro",pt,0
1398768501876310017,2021-05-29 22:29:33+00:00,BARBOZILA3432,1078849690131750913,BARBOZILA3432,BRASIL/ RS,3884,4894,9936,,@fernandes_cbmal @PrimateClaudia De tanto me torrarem o saco tomei a tal da vacina. ( Não a Chinesa). Por via das dúvidas todos os meses tomo três comprimidos de  Ivermectina. Me sinto mais seguro do q tomando vacina sem comprovação científica. Que Deus nos proteja.,pt,1
1398751169909039104,2021-05-29 21:20:41+00:00,wkagab,1329450837157044228,gab ☭,,122,150,9288,,"@Yan78302633 @Raralamarca @MarcolaAMDWINS @oocbrazil Inevitável negar que o governo Lula roubou o Brasil, porém, vale lembrar que nesse mesmo governo tivemos o crescimento de 32,62% do PIB, no governo momentâneo temos a vacina, porém o atual presidente não aceita, insiste em uma ""cura"" sem nenhuma comprovação",pt,0
1398742885986623490,2021-05-29 20:47:46+00:00,DeniseSimonett7,1272943836763996160,Denise Simonette,SC,5443,5978,49757,,@tcriss23 @DamaresAlves A primeira vacina pronta só foi aplicada em Dezembro; no Brasil só deram entrada na Anvisa em Janeiro 🤔🤷🏻‍♀️ a lógica era comprar sem comprovação de eficácia e segurança 😬😬🥴🥴🙄🤷🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️pensa,pt,0
1398741354537234432,2021-05-29 20:41:40+00:00,Aricartson,1313224996471308288,alice,"Espírito Santo, Brasil",367,318,19388,,"Não pode né?! 
Ao invés de reclamar do povo que tá protestando contra p governo, reclama da porra do presidente que vive aglomerado sem máscara, que nega a existência do vírus, que nega a vacina, que apoia tratamento precoce sem comprovação científica",pt,0
1398732910707019779,2021-05-29 20:08:07+00:00,jeo_paladino,118885860,jeffersono🇧🇷🇧🇷🇧🇷,Brasil,43,425,2274,,"@JanainaDoBrasil Você só pode estar de brincadeira, se ele nega por várias vezes compra de vacina, insentiva aglomeração, faz propaganda o tempo todo de medicamentos sem comprovação, e não é culpa dele o chefe de estado, puta que pariu sai da bolha e vem ver a realidade.",pt,0
1398726056509640710,2021-05-29 19:40:53+00:00,BeleskRiberto,2941045090,Riberto Belesk,,7,32,91,,"@alessandromolon @butantanoficial Existe leis no Brasil , e sem evidência  e comprovação e testes da eficácia da vacina não teria como comprar .",pt,1
1398704097763729412,2021-05-29 18:13:38+00:00,cosmixjana,846744393096810498,Zé Gotinha não oficial de Curitiba,"Curitiba, Brasil",2743,606,21660,,"As pessoas passaram 14 meses sem ir ao médico por conta de pandemia e são avisadas em cima da hora que tinham que ter ido no médico para conseguir vacina

Sem contar a bagunça que cada cidade tem que fazer sua forma de comprovação porque o ministerio da saudade não planejou nada",pt,0
1398703603192303624,2021-05-29 18:11:40+00:00,_erickcacheffo,921347073601138693,Erick Cacheffo 🇧🇷,"Dourados, Brasil",153,217,10823,,"Bom mesmo seria ter saído aplicando vacina em todos, sem comprovação, sem teste ... Desenvolveu vacina sem esses requisitos? Manda cá, brasileiro gosta da merda mesmo",pt,1
1398700589845000195,2021-05-29 17:59:41+00:00,Marcelo19629632,1342658130925264898,Marcelo Oliveira,,3,9,894,,"@AleSoaresOAle1 @CarlaZambelli38 @jdoriajr Oh, dó! Faz as contas aí, tá: fizeram uma vacina a toque de caixa em 8 (oito) meses do ano de 2020 (tempo gasto só com a fabricação); se pra vc não tem nenhum problema tomar uma vacina sem comprovação e segurança, vai firme: seja o o ratinho de laboratório.",pt,1
1398688376556040196,2021-05-29 17:11:10+00:00,otaldogabe,234401841,Gabe Brandão,"Rio de Janeiro, Brasil",970,1548,69069,,"@pedrazziL @erlan_bastos @RubemRodriguez1 Não 
Porque ele não comprou vacina nas 11 vezes que ofereceram
Porque ele, enquanto líder máximo, não deu exemplo de gestão, nem de comportamento - não usou máscara e nem fez distanciamento.
Porque tentou fazer uma espécie de imunização SEM COMPROVAÇÃO CIENTÍFICA em Manaus
Etc",pt,0
1398672280738205698,2021-05-29 16:07:12+00:00,4vidaDollars,408826934,Salvador Daqui Mesmo,Sergipe-Brasil,664,928,42486,,"@MariliaArraes Igual o presidente da Argentina fez, com uma vacina sem comprovação científica? Dispenso...",pt,0
1398652726842736644,2021-05-29 14:49:30+00:00,ManoelM63586553,1141715425690030080,Manoel Messias Pereira,"Igaci Alagoas, Brasil",24,149,3278,,"@inmjava @CarlaZambelli38 Na minha cidade de Igaci Alagoas, morre uma mulher que tomou as duas doses da Corona Vac de covid-19, que esse vassalo da China tanto defende, vacina sem comprovação científica não é cura.🇧🇷🇧🇷🇧🇷🇧🇷",pt,1
1398640553743486976,2021-05-29 14:01:08+00:00,_Felip44,1137797634234748933,Felipe P.,,37,57,951,,"""Negaram compra de vacina 11 vezes
Investiram em tratamentos sem comprovação
Deixou o país desamparado quase 15 meses
Ironizou a morte da própria população""",pt,0
1398636757042831365,2021-05-29 13:46:02+00:00,QuiosqveKintal,277274016,Jose Apdo de Oliveira,"Ilha Comprida, Brasil",263,461,2357,,@pinheiro_cutrim @mitags @JulioOliSantos2 @butantanoficial Alguém dúvida que vão culpar bolsonaro por autorizar a vacina sem comprovação de eficácia?,pt,1
1398609947928186883,2021-05-29 11:59:31+00:00,MartaBrasilIl,1235303777357500422,Maria Marta,"Cáceres, Brasil",1395,1845,5098,,"@Sampafalke @29Mattos Nenhuma! Prefiro aguardar para não ser cobaia de vacina sem tempo suficiente de teste. Vou tomar ""aqueles"" remédios que sem ""comprovação científica"", são usados há mais de quarenta anos, sem risco algum pra saúde",pt,1
1398603366410903552,2021-05-29 11:33:22+00:00,melysse2000,883519308256641024,Melzinha,"Belo Horizonte, Brasil",233,218,3986,,"Eu acordei lembrando que o presidente negou a compra da vacina 11 vezes, imunização em massa é pauta pra ele e defende tratamento sem comprovação, portanto #ForaBolsonaro",pt,0
1398598130367668231,2021-05-29 11:12:33+00:00,carlinhus1503,1372636090788642818,Carlinhus Santos,"Jaboticabal, Brasil",6,56,27,,@CarlaZambelli38 @jdoriajr Os brasileiros está recebendo a vacina graças ao incansável trabalho do @butantagibicon e do NOSSO GOVERNADOR @jdoriajr . Se dependesse do Presidente estaríamos tomando medicamentos que sem comprovação científica.,pt,0
1398579552889282562,2021-05-29 09:58:44+00:00,gersonverde,164778647,Gerson🇧🇷,"São Paulo, Brasil",235,424,3708,,@jdoriajr por que a Coronavac ainda não foi aprovada pela OMS? E por que estamos utilizando amplamente uma vacina sem aprovação da OMS enquanto a grande mídia questiona  medicação sem comprovação científica?,pt,1
1398506372648603651,2021-05-29 05:07:56+00:00,LipeSchmitt,763817059373416449,Felipe Schmitt,"Planalto, Brasil",309,269,551,,Ahh entendi. Comprar vacina sem estudos concluídos e sem autorização da Anvisa é errado...receitar e mandar fabricar o remedinho salvador....sem comprovação científica é certo....não... pera...não entendi não. 🤦🏻‍♂️🤷🏻‍♂️,pt,0
1398492001734115328,2021-05-29 04:10:50+00:00,__Imnotkg,1058018600001396736,Kg🥋,rj ,538,672,3590,,"Negaram a compra de vacina 11 vezes
Investiram em tratamentos sem comprovação
Deixou o país desamparado quase 15 meses
Ironizou a morte da própria população. 

Aqui está uma música para você… Brasil De Quem? 5 de Sid
https://t.co/eHRkak9xKp",pt,0
1398473078066356226,2021-05-29 02:55:38+00:00,ozknet0,1192896228297728000,Ozk,,75,154,2811,,"@lfernandes1602 @catholicresph @leoziiiito @TambemSouJose @pastorhenriquev estudos são baseados em opiniões? kkkkkkkkkkkk imagino criando uma vacina e aplicando em alguém sem nenhuma comprovação. “eu ACHO que funciona, mas não tenho certeza”",pt,0
1398470089960198144,2021-05-29 02:43:46+00:00,MedeiSantos,546899784,iracema santos medei,São Paulo,31,104,19851,,"FAKEEE,  TEM  VIDEO DO DIRETOR DA ANVISA   CONTRA  A COMPRA  DA  VACINA  SEM  COMPROVAÇÃO  DA  EFICÁCIA!",pt,1
1398457870035963905,2021-05-29 01:55:12+00:00,tenofheartsx,159263658,para-raio de doido,"Goiás, Brasil",1698,525,186884,,"Negaram a compra de vacina 11 vezes
Investiram em tratamentos sem comprovação
Deixou o país desamparado quase 15 meses
Ironizou a morte da própria população. 

Aqui está uma música para você… Brasil De Quem? 5 de Sid
https://t.co/VG89QV9jFt",pt,0
1398444748009099269,2021-05-29 01:03:04+00:00,UalissonLemes,2579208168,Ualisson Lemes,"Belo Horizonte, MG - Brasil",41,71,661,,"@CarlaZambelli38 O governador não teve timing? Pode até ser que não, mas o PR não fez nada disso mesmo. O PRESIDENTE aglomerou, andou sem máscara, andou a cavalo, andou de moto, minimizou a pandemia, indicou uso de remédios sem comprovação científica, disse não à vacina... enfim...",pt,0
1398439170650038272,2021-05-29 00:40:54+00:00,JHBERGSANTOS,1263773609740435456,João Henrique,"Presidente Prudente, Brasil",875,417,26774,,"Imaginem a situação: A pessoa tem uma ou outra comorbidade (obesidade, PA, arritmia leve, ...). Arrisca tomar a vacina experimental ou os remédios que, mesmo sem comprovação científica, tem se mostrado eficientes na maioria dos casos?",pt,1
1398436638662008833,2021-05-29 00:30:51+00:00,jlgamer1,1255246008,Josuke Joestar,,6,67,1023,,"@sr_direigo Ah, sim, o Lockdown que nos tivemos no Brasil:
Mal coordenado
Sem apoio do Governo Federal
Com o presidente ativamente fazendo campanha contra mesmo sem nem ter comprovação científica das afirmações que faz
E sem vacina

Grande Lockdown...",pt,0
1398422344784285698,2021-05-28 23:34:03+00:00,Lfcm7,1017468322051391493,Luiz Moreira,Rio de janeiro ,92,196,1127,,"@carlosjmarx @augustosnunes Pede ao seu governador ou prefeito para tomar sua vacina toxica vc vai adorar 
Vacinas essas sem comprovação cientifica , da seu bracinho 😉😉",pt,1
1398390794562813955,2021-05-28 21:28:40+00:00,RosaPiresMoreir,978337052151504896,🇧🇷Maria Rosa Moreira Pires🇧🇷,Porto Alegre/RS,5594,5301,28392,,"11. E mais, distribui, como pai, uma vacina SEM QUALQUER COMPROVAÇÃO CIENTÍFICA de segurança e eficácia. 
Mais, com alumínio na fórmula, cuja quantidade NÃO QUEREM DIVULGAR.

Agripino @jdoriajr - TOMA VERGONHA!",pt,1
1398376030046461957,2021-05-28 20:30:00+00:00,tiberiodematos,2304146161,tiberio de matos,,18,156,1187,,"@AragaoMosart E agora?
Quem tomou esta merda vai poder mudar de vacina ou vai ter que tomar a 3a dose?
É este FDP do Doria querendo empurrar vacina sem comprovação pra sair na frente do bolsonaro este calcinha apertada. 
E AGORA DÓRIA??
Quero ele no circo da CPI dos palhaços Saltitantes.",pt,1
1398375663485308931,2021-05-28 20:28:33+00:00,Greices6,711747736182366208,Graça - (Robô do Bolsonaro),São Paulo,1162,1331,7754,,"A Satânica vermelha queria aplicar vacina sem comprovação da Anvisa? 
Esgoto, o tietê é mais limpo do que essa porca.
Depois vem com narrativa que somos odiosos. Olha o que vocês  façam filhos satânico, vivem 24 hora insultando a inteligência com essa mentiras",pt,1
1398375531809329160,2021-05-28 20:28:02+00:00,tagthiago3,288482412,⎊Thiago🎸🌊🎥,🌎,162,494,10520,,"@Cidiavasconcelo @jufrlima @verde2009 @CarlaZambelli38 Vacina sem comprovação científica? só se for lá na terra do gado, a mitolandia!",pt,0
1398372790357696512,2021-05-28 20:17:08+00:00,IsentaoCast,991140729304092672,🇧🇷 IsentãoCast 📽🎙🇧🇷,,7936,597,39802,,"@rollo_real Beleza, começa a vacinação em novembro, passando por cima da ANVISA, sem testes, só com a palavra do Butantan ou então aceitasse a oferta inicial da Pfizer e a narrativa seria ""Bolsonaro compra/aplica vacina sem comprovação científica"".",pt,1
1398371414047182849,2021-05-28 20:11:40+00:00,Django_livre,77515643,Também sou Hype,Floripa ,297,352,11936,,"@Felipe5926 @beakeys Se teu médico te receitar passar coco no corpo para tratar Covid. Faça, vai na fé, campeão. Cloroquina pode usar sem comprovação ""é uma guerra, tudo vale"" a Vacina que tirou Israel da crise não Kkkkkkkk 
É uma guerra, porém se o Bolsonaro não recomendar, não vou usar.",pt,0
1398364835138703363,2021-05-28 19:45:31+00:00,Leandro49655863,1378363876983574528,Leandro Nascimento,,3,130,483,,@Pandemico5 @FriedHardt A menina se irritou. Falei de vacina. Se não tem inteligência pra entender o problema não é meu. Como comprar a vacina se o produtor da vacina negava a entrega dos documentos com comprovação de eficácia? Só burro pra comprar vacina sem antes ter passado pela agência reguladora,pt,1
1398327113829294090,2021-05-28 17:15:38+00:00,marciacreis38,913843706033311746,Marcia Carneiro Reis,,1661,1805,28896,,"@CarlaZambelli38 @UnbornLiberty @EduGiraoOficial @MarcosRogerio @OmarAzizSenador Eles atacam o medic precoce, mas a vacina Coronavac não  tem  comprovação científica que serve pra preveni a Covid, por isso a OMS ainda não a reconheceu. Então vacina sem comprovação pode medicamento não? Esse Ozinico é uma vergonha.",pt,1
1398315009596432385,2021-05-28 16:27:32+00:00,AmarildoLima01,2653974869,Amarildo Lima 🆘🪖🇧🇷💪,"Amparo, Brasil",4102,4731,20503,,"@senadorhumberto Que senador medíocre! Ano passado ninguém queria essa vacina que não tem comprovação nem eficácia! 40 reais por uma vacina sem comprovação...a teta está secando...nem a China queria... Se o Bolsonaro comprasse essa 💩, hoje estaríamos assistindo uma CPI para apurar a compra..😡",pt,1
1398314924451975175,2021-05-28 16:27:12+00:00,Alltemir7,894360375055044608,Alltemir,"São Paulo, Brasil",12160,12245,126677,,"Ninguém vai me obrigar a tomar uma vacina sem comprovação científica nenhum,  não sou rato de laboratório. Nem Prefeito, Governador, Presidente, Ministério da Saúde vai me fazer tomar. 
É muita burrice 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️",pt,1
1398310012527722506,2021-05-28 16:07:40+00:00,thiago_peixoto,29768846,Thiago PEIXOTO,Brasil,357,1115,15269,,"@tbaghdadi ""virar rei do gado sendo gado e ser elegido pelo mesmo...andar de moto, sem capacete, numa pandemia ao invés de governar e zombar de 450000 mortos... não comprar vacina chinesa, não comprar vacina americana, ouvir o molusco e comprar vacina mais cara e vacina sem comprovação...""",pt,
1398308781084319747,2021-05-28 16:02:47+00:00,mhaefeli,28139094,Monica,,1360,1850,52455,,@opiniaoredetv Vdd... a esquerda aceita vacina sem comprovação cientifica (coronavac) e não aceita tratamento precoce! Isso é um absurdo!,pt,1
1398293367004467200,2021-05-28 15:01:32+00:00,edmariofilho,188091009,Edmário filho,"Recife, Brasil",44,140,116,,@andrizek Faltou ele dizer se a vacina na época que foi apertada tinha alguma comprovação. Vai comprar algo sem saber se funciona ou não?,pt,1
1398292657407995908,2021-05-28 14:58:43+00:00,Caissalp,953646781560172545,Caíssa,,111,395,18829,,"@FernandoKing42 @camarotedacpi 1) o presidente não tomou nenhuma iniciativa a favor do isolamento e uso de máscara. 
2) defendeu abertamente a imunidade de rebanho (que sabe-se, levaria a mortes) e cloroquina (sem comprovação científica).
3) zombou das mortes e da vacina.",pt,0
1398290168533106688,2021-05-28 14:48:49+00:00,BrenoCruz31,3423345165,Breno Cruz,"Manaus, Amazonas",141,295,1226,,"@AragaoMosart No meu entendimento... Se o Sr. Presidente indica e pedi para a população se vacinar com essa porcentagem, os opositores estariam chamando de genocida da mesma forma, assim como o chamam por n querer justamente com essa % e sem comprovação na época queriam empurrar essa vacina",pt,1
1398280764857458688,2021-05-28 14:11:27+00:00,josemar_1991,117378401,Cap Josemar,"Dourados, Brasil",12,44,141,,"@taoquei1 Se o nosso Presidente comprasse essa vacina ano passado, esses mesmos estariam pedindo impeachment por ter comprado vacina sem comprovação e sem autorização",pt,1
