id,date,user_name,user_id,user_displayname,user_location,user_followers,user_friends,user_statuses,retweeted,content,lang,is_missinginfo
1399124990566490123,2021-05-30 22:06:06+00:00,This_isT4li,1157734625088856065,Talissa com dois S,,263,812,14056,,"E hoje que eu descobri que os produtores do projeto que eu tô envolvida são Bolsonaristas, acreditam que o vírus é uma conspiração da china e são anti vacina ?

gente,PELO AMOR DE DEUS QUE MORTE HORROROSA 💔💔💔🎭",pt,
1399123768006615043,2021-05-30 22:01:15+00:00,HeitorBrasilda1,1170731398598144005,Heitor🚩,"Rio de Janeiro, Brasil",4751,5230,25708,,"@lira_yris @LarissahSou O meu sempre tomou a vacina da gripe. Inteligente, leitor voraz, mas quando surgiu a seita bolsonarista, deu uma guinada pra trás. Parece enfeitiçado.
Agora fala mal da China, não acredita mais nas vacinas, nada é culpa do presidente...",pt,
1399115338051108866,2021-05-30 21:27:45+00:00,julyofigueiredo,112478875,Julio Figueiredo 🇧🇷,Osasco,1287,3016,49915,,"@LucianoHuck O povo foi enganado por essa vacina da China e você tem participação nisso, você pode até fugir do julgamento aqui na terra mas de Deus não vai tenha certeza disso. https://t.co/CLUGvjw3Ul",pt,
1399111424530604036,2021-05-30 21:12:12+00:00,Fmaryrsilva,1151684278348144640,FMary💀🚬,,1036,832,30906,,"estados se preparando pra fechar novamente e ele recorre ao STF??? What??? Ele defende o uso da cloroquina e seu Min da Saúde ignora, promete vacinar todo mundo obrigatoriamente, seu min sanfoneiro quer um passaporte de vacina, seu novo chanceler LOUVA a China.",pt,
1399110451418513412,2021-05-30 21:08:20+00:00,LourivalCarnei8,1147821433990647808,Lourival Carneiro,,16,50,132,,@oliveiradlucian @FlavioBolsonaro Moça... Foi nos laboratórios da china que o vírus foi criado... E é de lá que para vários Estados do Brasil mas principalmente São Paulo que está vindo vacina. Vacina essa cuja eficiência é extremamente questionável. E a culpa é do BOLSONARO???,pt,
1399109503619059715,2021-05-30 21:04:34+00:00,tacianadager,613686774,Taciana Dager,,42,191,1243,,"@LarissahSou Minha mãe é tão bolsominion, mas tão bolsominion que chegou o dia dela tomar a vacina e ela se recusou, disse que nunca tomaria a vacina da China",pt,
1399108818353766404,2021-05-30 21:01:51+00:00,anandacajueiro,1303919730286305280,Fenix20,Bem pertinho - Brasil,4353,3774,52670,,"@Claudio51336128 @Edu_mundial51 @Tio_Dan_Dan @AlBacelar1 @OliviaPepper38 @meugulagminhav @menconialex @Kyrablondd @A_Bem_d_Verdade @Paulohe90234935 @seujosias1 @MLPasquarelle @PPReacaFla2 @ChristinaFonse7 @Nege30239515 @SanzioEduardo @MariaCu71619266 @anabrasilmelhor @botdogalvao @fernandatozzo @_El_Sampaio @Repblic42839027 @ToniTosti1 @MonteSoftware20 @acm_lopes @DenovoBanido @mr_verdefato @EduPalestra1914 @moneytronics @AriKer9 @Naninha3108 @MinionDeFerro @RosanaA80357793 @_jovt_ @Ni4Wein_70 @jovt_ @Amelia64771091 @Carole_Cunha @freudimplicante @Jordana100nada @Marcelo71281062 @SQuerubina @WeAreSoBad380 @SueliFigueired @BonafonteDenise @Ari_azevedo @Geoflausa @LCRdinho @DexteraDomini1 @OBruxoeFM_V Já tô militando comunismo aqui:
Com TDS embargos Cuba em sua 3° vacina
China comunista: maior PIB economia mundial e pandemia controlada.
Brasil democrático: esquerda entre 6° economia em 2 anos ""subimos"" a 12°
Pandemia descontrolada
456k✝️ mortos
💯💉

#Forabolsonaro29M https://t.co/uws9wrpKbc",pt,
1399108555752493058,2021-05-30 21:00:48+00:00,tino_gui,815968701711257600,Guilherme Justino 🇾🇪🤴🏾🦁🥬,"Presidente Prudente, Brasil",81,404,14591,,"@jairbolsonaro @minsaude Esse daí não tem vergonha na cara, fez campanha contra vacina, disse que não ia comprar vacina da china e agora quer gozar com o pau dos outros

Apesar do presidente, têm vacina",pt,
1399106905121898499,2021-05-30 20:54:14+00:00,ChoraoRapper,4705902693,ChoraoRapper❎,Salvador Bahia Brasil ,32,55,1271,,"@oiIuiz Agradecer a China por uma vacina, cuja o vírus foram eles mesmo que espalharam. É um bananão mesmo, como diz Caio Ribeiro.",pt,
1399105981448179712,2021-05-30 20:50:34+00:00,Eduardo58023256,1350842802100445184,Eduardo Palmeiras,,0,3,81,,"@jairbolsonaro @minsaude Lembrando q se não fosse a perseverança do Dória em trazer vacina da China e dependesse o JB, o Brasil teria meia dúzia de vacinados. Se tanto.",pt,
1399105183980871688,2021-05-30 20:47:24+00:00,saudeale,394818994,Alexandre B Andrade 👉🏻👉🏻👉🏻🇧🇷🇧🇷🇧🇷,SP,1973,4470,9870,,"#Repost @dranandaananias with @make_repost
“O recente resultado da eficácia da vacina Coronavac do Instituto Butantan/Sinovac divulgado pela Estado de SP, deve causar uma enxurrada de processos judiciais. Isso se deve ao fato da baixa eficiência do imunizante importado da China.. https://t.co/jerOotId9X",pt,
1399104724394196994,2021-05-30 20:45:35+00:00,ChrisSchulz3,47860952,Christiane,,75,596,9859,,"@alimaassis @samiabomfim Sim! Falar #ForaBolsonaro por vacina!! Se vc nao acompanha a CPI, sugiro q o faça para se atualizar do descaso do governo em relacao às vacinas,aos atrasos,à omissao!! 
Erro da China pq? Que provas vc tem em relacao a isso? Kkkkkk....esqueci q vc até sabe de provas inexistentes😂",pt,
1399104448002244612,2021-05-30 20:44:29+00:00,jcesar9100,1148323831339261953,jcesar,"Rio de Janeiro, Brasil",59,664,4041,,"@LeilaGermano Caro amigo pesquisador, não adianta ficar chamando o governo de irresponsável e genocida e dizer que a china Fabrício o vírus e que você não vai tomar a vacina ""chinesa"".",pt,
1399099617925603333,2021-05-30 20:25:17+00:00,MarcinhaGarcao,1053254956923396096,Marcinha Garção,,111,965,47321,,"@marciosouzaspfc @Fish01Hell @CarlosBolsonaro Vcs acreditam em clausulas abusivas da Pfizer , acreditam q não houve disputa política qdo p Bozo disse q não compraria vacina da China enqto a galera morria! Os EUA estão vacinando adolescentes! Bolsonaro não comprou vacinas pq apostou na imunidade de rebanho e na cloroquina 🤡",pt,
1399099421674160128,2021-05-30 20:24:30+00:00,JMarcolinoRamos,885315653594476544,Marcolino - Liberdade Já!,Brasil,1994,4097,12197,,"@senadorhumberto VACINA NÃO RESOLVE, A CHINA FEZ O VÍRUS MAS NÃO ACERTOU NO ANTÍDOTO.
TOMEM IVERMECTINA! https://t.co/WNEXRp9QXp",pt,
1399092948176883718,2021-05-30 19:58:47+00:00,AnaSant55071784,1203671507660148738,Ana Santana,,2804,5078,9519,,"Vírus não vai embora! Temos que  ter é remédio para atendimento precoce e a vacina brasileira para todos, todos anos.Mais uma vacina que teremos como H1N1 e etc., COVID foi o presente da China para o mundo.Só lembrando: 
 #NãoLargaremosAMãoDeBolsonaro #BolsonaroPresidenteAte2026",pt,
1399091872929357827,2021-05-30 19:54:31+00:00,AbadessaKarla,1170836395134529541,Karla Abadessa 🇧🇷🇧🇷🇧🇷,,1422,1858,6678,,"@tercalivre Egua...
Depois de tudo que estamos presenciando após essa vacinação, malucos estão numa bolha mesmo, essa vacina foi uma fraude, jogaram nosso dinheiro no lixo, mas entendo perfeitamente a pressão que o governo Federal recebeu da China através do calça apertada 🤦🏻‍♀️",pt,
1399091378890682369,2021-05-30 19:52:33+00:00,LuizFabianoNasc,2360113165,Luiz Fabiano Nascime,,126,1042,2012,,"@senadorhumberto E a Argentina virou colônia da China 
Por falta de vacina 
Kkkkkkkk 
Desse mal eu não morro!",pt,
1399087314727485441,2021-05-30 19:36:24+00:00,ElizerLimaDaSi1,1308964908952883200,Eliézer Lima Da Silva,Rio Grande do Sul,2061,2942,3429,,"China ""doa"" U$ 300.000 para sindicatos! Finalidade? Dizem, que era para o combate ao COVID-19! Vocês viram algum sindicato comprando vacina, EPIs e distribuindo em hospitais ou para população? Só vi sindicatos, depois dessa ""doação"", promover aglomeração em forma de protestos!",pt,
1399086665143046146,2021-05-30 19:33:49+00:00,lunaisnice,917107895271088128,ana 🩷,"Manaus, Brazil",400,413,29387,,"@Nomadeee2 oi anjo! na vdd não sabia? n tem como impedir o surgimento de um vírus já q eh uma doença, agr oq nos podemos fazer eh impedir a transmissão e ajudar a criação de vacina e o acesso a todo mundo! E a china cuidou muito bem da situação! os casos deles abaixaram bem antes dos eua",pt,
1399079265556180999,2021-05-30 19:04:25+00:00,EmersonArtur,1244664861507944455,Emerson Artur,"Washington, DC",2475,4146,6035,,"@tercalivre A vacina que os EUA e grande parte da UE não reconhecem como eficaz ???? Interessante, inclusive a China usa a coronavac como segunda opção ???",pt,
1399079177794560003,2021-05-30 19:04:04+00:00,marcoaurelioeb,155889467,Marco Aurélio,,201,483,3292,,"@anterogreco O cara passa pano para o Bolsonaro e fala que a China tem um genocida no poder. Alguém avise a ele que, enquanto Bolsonaro boicota a vacina, a China está imunizando 15 MILHÕES DE PESSOAS POR DIA!",pt,
1399078478616608774,2021-05-30 19:01:17+00:00,ADVOGOOGLE,76684114,"Direita, sem BMW  🤦🏻‍♂️🤷🏻‍♂️💁🏻‍♂️ 🇺🇸",,51,109,5368,,@jairbolsonaro @fiocruz Falar que o Brasil é o país que mais vacina no mundo é mesma coisa que dizer que na China tem bilhões de pessoas comendo. IMBECIL!,pt,
1399076140644438018,2021-05-30 18:52:00+00:00,Superbruna,54431491,Bruna,"Porto Alegre, Brasil",404,215,11584,,"@joaberbc @gimenes_o @albuquerque_af O que você mostrou é que a vacina é fabricada no brasil com insumo da China. Assim como a maior parte das coisas fabricadas aqui, dependem de peças ou insumos da China.",pt,
1399075946205007872,2021-05-30 18:51:13+00:00,AJS966743,940601766244167683,AJS,x,5,0,4284,,"@seriouslyboredi Não estou a inventar absolutamente nada e a China é um caso à parte... distinto, por diversas razões, de tudo aquilo que se passa no resto do Mundo. No entanto, a própria China admite a baixa eficácia da vacina...
https://t.co/moTaqeIbZA",pt,
1399073201838346245,2021-05-30 18:40:19+00:00,hepbrums,942942011816075264,eras tour 24hrs,sp,851,481,61508,,"e pior, o motivo da recusa dela de tomar a coronavac foi “estou com um ranço da china e do joão dória”... e não adiantou eu explicar de onde vinham os insumos, não só dessa vacina mas de outros laboratórios, pedir pra que ela pesquisasse... eu tô tremendo de tanto nervoso",pt,
1399072128113295360,2021-05-30 18:36:03+00:00,jikookcinefilos,1381483758566670338,viih • FACE BY PARK JIMIN,mundinho feliciathegoat,1143,1082,69644,,"Sinceramente? Pena nenhum de negacionista que se fode com Covid. Um conhecido do meu pai fez e aconteceu, zombou do vírus e das mortes, agora tá intubado. O mais irônico é que NÃO QUIS TOMAR VACINA porque acreditou na fake do chip da China. Bolsonaro genocida é isso aqui.",pt,
1399072016657960961,2021-05-30 18:35:36+00:00,gimenes_o,1275232115030925312,Ricardo O'Donnell,,46,183,1794,,"@Superbruna @joaberbc @albuquerque_af Não vou mais discutir,  e por fim, está vacina se mostrando ineficaz, única que está resolvendo é Pfizer,  inclusive a própria China tentando adquirir,  Reino Unido inteiro comprando Pfizer,  Argentina vacinou maior parte coronavac, país lá bem ruim , curva crescendo",pt,
1399067904629477376,2021-05-30 18:19:16+00:00,joaberbc,296216534,Joaber Cavichioli,Brazil,63,137,948,,"@Superbruna @gimenes_o @albuquerque_af Olha, como mostrei que quem faz vacina é a China, quero dizer que esquerdista propaga mentira. Se informe antes de falar algo, faz mal aos pais, cria clima ruim. Quem paga todas as vacinas é o governo federal.",pt,
1399067866847186946,2021-05-30 18:19:07+00:00,Allan_barbsa,1529236824,Barbosa🇧🇷,"Goiânia, Brasil",225,1044,6048,,"@rpfreitasbr @jhowfa @ramonsantanas @GeracaodeValor Isso pq a vacina que o Butantan e a China produziram!
Pq se dependesse do presidente amigo,não estávamos vacinando ainda!",pt,
1399066044275298308,2021-05-30 18:11:53+00:00,fernandcampinas,1371169151360843784,Fernando Coutinho,,9,34,1438,,"@jdoriajr Tomara fosse verdade, marqueteito! A vacina é importante, mas infelizmente DEIXA muito a desejar.Tb pudera, foi fazer negócio com a China, ditadura que já matou 60M, não dá pra confiar! Ainda mais quando vc, Dória, abriu uma filial da sua empresa, a LIDE, que faz lobby, na China!",pt,
1399065951044308993,2021-05-30 18:11:30+00:00,AdeliaProost,203212951,Adélia S. C. Proost de Souza,"São Paulo, Brasil",3596,5027,15717,,"@profpaulamarisa Enquanto isso na China ninguém precisa usar máscara, não tem  lockdown ou obrigatoriedade de tomar vacina. Estranho....muito estranho.",pt,
1399064904221573125,2021-05-30 18:07:21+00:00,annabronks,1391591112251478026,vascaino,"Cabo Frio, Brasil",16,69,93,,"@lalibela04 @jairbolsonaro Mínimo que ele poderia fazer era comprar a vacina. Nem isso ele conseguiu, quer mais alguma prova de incompetência dele ? Não venha culpa a China pelo ma administração dele. Mínimo era conseguir a vacina pro povo.",pt,
1399064098726420480,2021-05-30 18:04:09+00:00,MariaBeserraSou,306250953,Maria mariá-poetisa-humorista,HUMORISTAS FILHOS DO CEARÁ,1122,2861,33131,,"@EduGiraoOficial 
gov SP em fúria  no áudio vazado e claro seu interesse nunca foi vidas   
 Vacina d onde veio o vírus q causou maior morticínio no mundo.PQ mtos lugares d mun do nao  aceitam vacinados c está vacina?
 Estes países e a China pode explicar isso ao mundo",pt,
1399062606766383104,2021-05-30 17:58:13+00:00,joaberbc,296216534,Joaber Cavichioli,Brazil,63,137,948,,"@Superbruna @gimenes_o @albuquerque_af Sim, é produzida na China, a IFA, que é o vírus desativado, é fruto na China, o Brazil pega isto e coloca na ampola. Sem China enviando a IFA, não tem vacina",pt,
1399062022852120578,2021-05-30 17:55:54+00:00,IsmaelRdeOlive1,1016690881561276416,morgando em casa,,58,310,4744,,"@Robertodurvalma @Danilods__ @isulio_auau @levvitalk @taisdeverdade @pietramaral nao digo que a china n tem sua culpa, mas os caras tentaram barrar o máximo, agora vc a merda do genocida começar a culpar o caos no mundo o seu parceiro econômico que ainda está trazendo insumos pra produção de vacina é uma atitude ignorante ou de ouro mau cartismo pra negação",pt,
1399061249909047296,2021-05-30 17:52:49+00:00,FMiramda,263854518,Fernando Miranda,"Florida, USA",2734,1900,37432,,@Raflanatico01 @XiDaph @SoniaM2007 @MCOR34 @elianefrison @OmarAzizSenador Ele não vai entender. O Butantã tem como único cliente o governo brasileiro. Estava casado com a vacina chinesa. Apenas uma vacina não era a aposta correta. O Brasil buscou não ficar só na mão da  China.,pt,
1399056142328815620,2021-05-30 17:32:32+00:00,Superbruna,54431491,Bruna,"Porto Alegre, Brasil",404,215,11584,,"@joaberbc @albuquerque_af A VACINA É PRODUZIDA NA FABRICA DO BUTANTAN. Meu Deus, você nem leu a matéria que me enviou. O que é produzido na China é o IFA, um insumo para a produção da Vacina.
O Gov Federal deu dinheiro para comprar a vacina, não para a pesquisar e desenvolver.  São coisas diferentes.",pt,
1399055805538779139,2021-05-30 17:31:11+00:00,coronelsandromg,1045766721297100800,Coronel Sandro 22011,"Governador Valadares, Brasil",23424,301,6088,,"A vacina é a Coronavac, que a mídia e Dória forçaram a compra. O criador - China - não usa. Vetada nos Estados Unidos e UE. Eficiência baixa. https://t.co/MwG7zCB773",pt,
1399052785493102595,2021-05-30 17:19:11+00:00,Rhanyere1,983447638052950018,Rhanyere Brandao,"Juazeirinho, Brasil",84,135,4979,,"@Milena02554061 @IARALALA3 @nandicagomes @felipeneto Kkkk, vc vai ser mais uma q vai chorar quando Bolsonaro ganhar no primeiro turno, remédio que mata? Qual? Quem inventou o virus, vc deveria tá puta com a china kkkk, Brasil, o quarto país q mais vacina, ano q vê a economia vai tá voando, reeleito primeiro turbo",pt,
1399050790527016961,2021-05-30 17:11:16+00:00,DIDODRUM,90392244,𝕽𝖔𝖉𝖗𝖎𝖌𝖔 𝕭𝖔𝖗𝖌𝖊𝖘,medianeira/ parana / brazil,1,122,4788,,"Aí que eu fico pensando... 
e compra vacina e vende vacina e faz cotação e uma fabrica e outro fabrica e troca ciclano e põe beltrano e tem variante e China não responde questionamento de biden ...",pt,
1399047015582113799,2021-05-30 16:56:16+00:00,ricardogcoward,2891057697,Dizer o Que.,Felicidade,30,176,11347,,"@mellziland Por competencia, o Brasil é de longe quem mais vacina se desconsideramos USA, China e India.
Em algums meses, com a produção 100% Brasileira pela Fiocruz, teremos uma maior aceleração.

Parabens ao Gov. Federal.",pt,
1399044818307850244,2021-05-30 16:47:32+00:00,jhonnyfigueiraa,955221614018420736,Jhonny ★彡,,2,73,1033,,"@Horus_dog @torinot1 @EhRainbow Beleza, mas não esqueça que o Brasil começou a vacinar graças ao Instituto Butantã, com a vacina Coronavac, aquela que o Bolsonaro dizia que era a vacina da china, ou a vacina do Doria, aquela mesmo que ele disse que não compraria, e que não investiria nem um real na vacina",pt,
1399042507426734083,2021-05-30 16:38:21+00:00,Joana41858862,1225436253287600128,Joana,,137,59,57229,,"Por que nos EUA, China e outras nações, parece que deu tudo certinho, e em países como Chile e Uruguai com a vacina piorou, muitos morreram, para depois amenizar a pandemia?!",pt,
1399042108439334913,2021-05-30 16:36:46+00:00,CLAUDIAJUSTO9,1130532849331900416,CLAUDIA JUSTO,,12,38,3357,,@o_antagonista Será que a vacina está selecionando cepas resistentes ou a China vai lançar um novo virus,pt,
1399041070357528580,2021-05-30 16:32:38+00:00,Jeffers06192232,920417096865067008,Jefferson Velasquez,,3,48,495,,@TerraComum @brunnosarttori Vou ser curto e bem grosso .... Se tu tem problemas pessoais não culpe um presidente ... E outra cara pq chamar o presidente de genocida se quem criou a porra do vírus foi a merda da china .... Quer falar de vacina ... Se coronavac fosse boa tomaria só uma dose,pt,
1399040559084408845,2021-05-30 16:30:36+00:00,ReginaldoAgost4,907339565161226240,Reginaldo Agostinho,,8,121,130,,@Leletakeo @FlavioBolsonaro Qual vacina? da China? A mesma que o renomado cantor Agnaldo Timóteo tomou as 2 doses e mesmo assim morreu de Covid? O primeiro país a vacinar sua população começou em 14/12/2020! Lembrando que somos o 4 país que mais vacinou a população 53 milhões atrás somente China EUA India,pt,
1399040498019483649,2021-05-30 16:30:22+00:00,ReginaldoAgost4,907339565161226240,Reginaldo Agostinho,,8,121,130,,@cassambola @FlavioBolsonaro Qual vacina? da China? A mesma que o renomado cantor Agnaldo Timóteo tomou as 2 doses e mesmo assim morreu de Covid? O primeiro país a vacinar sua população começou em 14/12/2020! Lembrando que somos o 4 país que mais vacinou a população 53 milhões atrás somente China EUA India,pt,
1399039769133334528,2021-05-30 16:27:28+00:00,gregoryassisga1,917025970363695104,Gregory #VacinaPraTodos,Vitoria ES,338,506,12624,,É obrigação desse desgoverno cumprir oque fala e nesse ano toda a população está vacinada.  E parar de ofender a china. Atrasando os insumos da vacina.,pt,
1399037346608291841,2021-05-30 16:17:50+00:00,l0b0s0l1t4ri0,998911350800834560,Lobo solitário,,16,48,389,,"@clarandradeg @direitadonorte Continua sendo culpa da China, com vacina ou não o vírus é chinês!",pt,
1399036066657566724,2021-05-30 16:12:45+00:00,Socorrofpb,2730557166,Socorro,,4099,4215,102726,,"@Stefanio_Pio @gilsonc10 @MidiaNINJA @SeleGaloDF @crisvector @designativista É tanto extremismo que ele deixou de comprar 100 milhões de vacina porque eram da China e de Dória.

Bolsonaro é nazista.",pt,
1399035116903612417,2021-05-30 16:08:59+00:00,natc1c,132569401,bad Nat,,283,194,10590,,"@tnsnt_ @theizona Ele precisou da vacina e não foi oferecido. Assim como milhares de mortes também poderiam ter sido evitadas se esse genocida não ficasse de pirraça com a China, o Governo de SP e alguns laboratórios.",pt,
1399034679676878849,2021-05-30 16:07:15+00:00,miraculousBras7,1388134537511718915,I love you ｡:ﾟhinataﾟ:｡,não interessa,9,36,136,,"@diogodi42635201 @IsisPassos4 Veio sim só que o tal de ""melhor Presidente"" não aceita vacina da China que ta o oferecendo ele não aceita para matar o povo olha só que melhor Presidente",pt,
1399034614061150209,2021-05-30 16:06:59+00:00,lucasricardo1_,1346784539440513025,lucas,"Uberlândia, MG",20,32,891,,"@John02623188 @DisantEnzo @AndreHenning Engraçado pq? Se o bolsonaro tivesse assinado os contratos de vacina, não tivesse atrapalhado o fornecimento do IFA da China, tivesse apoiado o distanciamento, lock down, uso de máscara e auxilio pros comerciantes não quebrarem ele podia ir pra Miami tb que eu tava NEM AÍ",pt,
1399031846797811712,2021-05-30 15:55:59+00:00,panchoelupita,246441056,Pancho & Lupita,São Leopoldo - Brasil,5,115,745,,@SLC1959 @OmarAzizSenador @opovoonline Na China não usam a Coronavac e na Europa é proibido entrar quem fez está vacina devido a baixa Eficácia. E a Eficácia só foi definida em janeiro. Queriam que os brasileiros fossem cobaia? Daí não.,pt,
1399030669255270401,2021-05-30 15:51:18+00:00,Carol_PMW,535077220,Imã de maluco #LULAPRESIDENTE ❤️🌹,Brasil 🇧🇷,3070,4969,77641,,"Tentando achar vacina pra comprar no Ali, Shopee, Wish... Bora China, ajuda aí!",pt,
1399029810173784068,2021-05-30 15:47:54+00:00,igordosus,1176739301230596098,Igor do SUS,"Rio de Janeiro, Brasil",8646,8307,16784,,"@badgalbib Esse pessoal perde a noção. Tem que ir cobrar o Bolsonaro. Se esse filho da puta genocida não tivesse recusado vacina e não criasse conflitos diplomáticos com a China que fornece o IFA, eles não precisariam estar sendo fiscais de grupos prioritários.",pt,
1399027295076110342,2021-05-30 15:37:54+00:00,johnpovoa,180126242,Marcos Póvoa,,33,236,1587,,"@OBQDC Os testes pela ANVISA foram retardados por conta de falta de diplomacia dele com outros países, já começa daí. Ele descumpriu um acordo com o governo da Índia e ficamos sem insumos deles. Fez chacota e se negou a comprar a vacina da China que já havia sido aprovada pela Anvisa...",pt,
1399024999521005574,2021-05-30 15:28:47+00:00,felipedegeo,1063189026591727617,Felipe Fazuelli,,648,1368,105587,,Imagina se a vacina Coronavac tivesse esses efeitos pós vacinas como as vacinas americanas estão tendo. Haveria mais comentários xenófobos e negacionista contra a China.,pt,
1399021282616819714,2021-05-30 15:14:00+00:00,RevCarlosAlves3,1293177171041607688,Rev.Carlos Alves,,2809,4307,2489,,Parabéns João Dória por suas mentiras e enganos. Olha aí a vacina do Brasil produzida na China 😂😂😂😂😂😂😂👇 https://t.co/zD5EWDDFuG,pt,
1399019946777223168,2021-05-30 15:08:42+00:00,Willplax,209369594,Will Will.,,28,130,1496,,"@alvarodias_ Estou esperando os apoiadores de Biden alertá-lo que não pode criticar a China, pq depende da vacina.",pt,
1399014150311907328,2021-05-30 14:45:40+00:00,Marcelo10548043,1104904565017767940,Louco sincero.,,38,27,5941,,"@WolftecS @oiIuiz Com o Vírus Chinês, a China quebrou as pernas do mundo e agora vende as muletas (vacina).",pt,
1399012780347478026,2021-05-30 14:40:13+00:00,AcesaVerdade,1119410481272373248,O flamejante,,158,539,4046,,"@LENATP2 @LigiaMauraCosta Precisamos esclarecer que Doria não tem mérito nenhum em relação às vacinas. Temos Coronavac graças ao livre mercado. O Instituto Butantã ADQUIRE o IFA da China, produz a vacina e a VENDE ao Ministério da Saúde, motivado pela geração de superávit. A questão é tão enrolada que (+)",pt,
