id,date,user_name,user_id,user_displayname,user_location,user_followers,user_friends,user_statuses,retweeted,content,lang,is_missinginfo
1398748267870031876,2021-05-29 21:09:09+00:00,DSSangi,425460813,Domenique Sangi,,136,179,5886,,"@Black_santos7 Eu prefiro ser cobaia de uma vacina que me de 90% de chances de sobrevivência, do que morrer de COVID por não ter tomado. Tomaram vacina a vida toda, e agora viraram sommelier de vacina né? Pra ficar duvidando da eficácia, porque a vacina foi “feita rápida”. SÓ JESUS NA CAUSA! 🙄",pt,
1398742429033979911,2021-05-29 20:45:57+00:00,LucieneLucas3,912028312477855746,Luciene Lucas,"Pirapora, Brasil",471,540,10532,,@MarleneFFL Vixe. Sera que ainda vai piorar? Os questionamentos com relação a vacina estão cada vez mais sérios. Em tempo... fizeram nossos idosos de cobaia.  Quem vai pagar por isso? #EuApoioBolsonaro2022,pt,
1398738656635011080,2021-05-29 20:30:57+00:00,priprueter,986798444470784004,Priscilla🇧🇷🇩🇪,"Hamburg, Germany",327,579,4947,,"Ele não comprou vacina em fase de teste porque brasileiro não é cobaia. Ele não incentivou Lockdown nem isolamento pra salvar a economia. 

As pessoas foram salvas pela falta de vacina?
A economia ficou estável?

O que foi que ele fez, afinal?
#ForaBolsonaro",pt,
1398738559461478402,2021-05-29 20:30:34+00:00,Arthhr6,1328301391023116290,Arthur,,28,368,2951,,"@caiorulez E outra, porque a direita se revoltaria contra um governo que eles apoiam?

Você acha que mudança vem com flores e beijos? Governo faz o povo de cobaia, não compra vacina, e a gente tem que ir protestar levando flores?

Se tu acha isso, tu não entende nada na realidade do país.",pt,
1398720853261565952,2021-05-29 19:20:13+00:00,KidCubatao2,1222920148002201600,Eduardo F. Galvão #ForaLula,"Rio de Janeiro, Brasil",934,825,39832,,"@anartam Não diria, tem aquele lance do “meu corpo MINHAS regras”, eu não tenho vocação para cobaia, estou apenas observando, na hora certa decido se é qual vacina tomar. Como eu já tive covid e estou com altíssima imunidade tenho tempo para observar.",pt,
1398703059442753538,2021-05-29 18:09:30+00:00,JBrasil20133,2680546844,JBrasil 🇧🇷 BRASIL COM BOLSONARO,USA,3627,3135,273384,,"É lamantavel e preocupante,porque o numero de infecçoes atualmente e depois do inicio da vacinação É MAIOR DO Q NO INICIO,QUANDO NÃO HAVIA VACINAÇÃO EM MASSA. O POVO PEDIU VACINA,NÃO FOI?O POVO ACEITOU SER COBAIA DE UMA VACINA POUCO TESTADA EM LABORATORIO.POVO VIROU LABORATORIO.",pt,
1398700881353314311,2021-05-29 18:00:51+00:00,RafaelMatiasTi1,1305759589946798080,Rafael Matias Tinoco,,872,1691,12374,,"@marceloprates_ @BolsonaroSP Tem mais, qual estudo científico comprova a eficácia da coronavac? Ela não é aceita como imunisante no passaporte europeu, a China usou o Brasil de cobaia e como laboratório para a vacina, e faz chantagem pelo imunisante! Vcs são lamentáveis!",pt,
1398699996199989250,2021-05-29 17:57:20+00:00,Dhraghonss,766732249505099776,Cleber 🇧🇷🇧🇷🇧🇷,,3669,4757,66886,,@TioArvi @Lize2020Brasil Espero que vc tome as duas doses de vacina antes do fim desse ano. Cobaia.,pt,
1398699087810154498,2021-05-29 17:53:43+00:00,Dhraghonss,766732249505099776,Cleber 🇧🇷🇧🇷🇧🇷,,3669,4757,66886,,"@lialkly @Lize2020Brasil Mostrou que não tem educação agora e provavelmente continuará sendo mal educada quando velha. Espero que tome a vacina, cobaia.",pt,
1398692272393306116,2021-05-29 17:26:38+00:00,hobirocker,1264715114122534912,ray៹,,11861,9739,21421,,"onde é que eu assino pra poder ser usada de cobaia pra vacina? o máximo que pode acontecer é eu morrer, e na situação atual do Brasil, a morte chega a se tornar uma esperança",pt,
1398670306143768577,2021-05-29 15:59:21+00:00,Denise07093751,1386446313361903617,Denise,,9,49,448,,"@abeldasorte @CarlaZambelli38 Vacina coronavac com 28% de eficácia e sem a 3 fase exigida pela Anvisa , sei ? Tomei a astrazenica , obrigada meu presidente Mito , não vou ser cobaia de chinês , e encher os bolsos do Agripino😎👉🇧🇷",pt,
1398663445269069830,2021-05-29 15:32:05+00:00,odecomachado,608639770,Deco Machado,São Paulo,229,275,6949,,"Foi bem simples e ainda ganhei dinheiro para isso :)

Em novembro de 2020, me cadastrei para ser cobaia da vacina da Jansen em parceria com a Johnson &amp; Johnson. Fiz o cadastro deles e alguns dias depois já fui chamado para comparecer no laboratório",pt,
1398654614841536513,2021-05-29 14:57:00+00:00,falcaolr1,1242644639112462336,falcaolr,"Porto Alegre, Brasil",72,673,1029,,"@MHanones @Gralhozreis1 @BolsonaroSP Vacina com eficácia comprovada…., vacina de uso emergencial, a única aprovada realmente é a pfizer…. Já viu os resultados dessa vacina maravilhosa que tanto defendem? Não sou conta vacina, mas não sou cobaia, e outra pq demonizam um remédio, pq o bolsonaro defendeu?",pt,
1398635430707400708,2021-05-29 13:40:46+00:00,PalassiP,1295355002417033225,Palassi 🇧🇷,Espírito Santo -BR,1750,262,20531,,"SOBRA VACINAS NO BRASIL!
Várias pessoas abandonam os postos de saúde quando a Pfizer acaba.
Quem quer vacina de 28%?
Quem quer ser proibido de fazer viagens internacionais?
Quem quer ser cobaia? https://t.co/ioWQojFmY6",pt,
1398635009540595716,2021-05-29 13:39:06+00:00,buiadocavao,1105980698169692161,Buiadocavao,,75,341,1891,,@ml_yohanna @Leo_2N75 @DanielaLima_ E sobre a vacina ainda a maioria está em estudo o mundo todo tá servindo de cobaia Nenhuma ainda bateu 100%de eficácia. Então tamos que ter cautela também. Sou a favor da vacina com responsabilidade . E que a verdade seja dita ao povo.,pt,
1398631703841759232,2021-05-29 13:25:58+00:00,laragalhardo,49211582,Larissa 💚💛🇧🇷💛💚,São Paulo,1614,2914,15774,,"@mari_nhaa @Publio_Lentulus @Anamel_PR @UOLPolitica Se citou o Kwai, sinal que vc é daquelas que acredita que vai ficar milionária assistindo papagaiada.
O tempo vai dizer, seja com morte ou demências.
Acreditar em uma vacina feita a toque de caixa e servir de cobaia, não é pra qualquer um.",pt,
1398631276752605186,2021-05-29 13:24:16+00:00,apenasverdades_,1056686233831858181,Apenas Verdades 🏴🇧🇷,"Salvador, Brasil",208,1008,2222,,"@ArineChristiane @PedraTitto Amiga, ele não está se referindo às possíveis reações adversas. Concordo que quem usa a  vacina hj é cobaia e podemos ter efeitos adversos perigosos como a própria morte. O que ele fala é controle mental por proteínas magnéticas, o que ñ há evidência alguma de existência.",pt,
1398622987029565442,2021-05-29 12:51:19+00:00,ezequiel_riegel,2571393107,ezequiel riegel,,1,60,75,,@SenadoFederal Sim ela ia ser usado como cobaia prós teste das vacinas sem eficácia 🤦.Nesse ponto concordo com Bolsonaro.Vacina tinha que ser aprovada pela Anvisa antes de ser distribuída para população.,pt,
1398609947928186883,2021-05-29 11:59:31+00:00,MartaBrasilIl,1235303777357500422,Maria Marta,"Cáceres, Brasil",1396,1845,5098,,"@Sampafalke @29Mattos Nenhuma! Prefiro aguardar para não ser cobaia de vacina sem tempo suficiente de teste. Vou tomar ""aqueles"" remédios que sem ""comprovação científica"", são usados há mais de quarenta anos, sem risco algum pra saúde",pt,
1398606333469937671,2021-05-29 11:45:09+00:00,FegueredoAlves,1308465928460533761,madalena Alves Fegueredo,,5,24,176,,"E A VACINA AINDA EM TESTE EU FUI UMA COBAIA , MAIS ACREDITO MAIS EM DEUS ,QUERIA E TORCIA QUE DESSE CERTO ! Mais INFELIZMENTE MORRENDO MUITA GENTE VACINADO COM A CORONAVAC ,MAIS ENTENDO E TIRO O CHAPÉU PARA O CHINEZ QUE MORREU LÁ NO COMEÇO , O cientista",pt,
1398605133798428681,2021-05-29 11:40:23+00:00,conservadora17,2830814422,no nome,,897,1012,15336,,@Sampafalke Faltou a opção: NÃO PRETENDO TOMAR NENHUMA VACINA.  NÃO SEREI COBAIA DE LABORATÓRIO NENHUM,pt,
1398604465033420800,2021-05-29 11:37:43+00:00,Heroi_Romanesco,320418868,Hilton_0liveira,España,1611,1564,41503,,"@Sampafalke Prefiro o meu sistema imunológico, sem vacina experimental. Não sou cobaia!",pt,
1398603304209375235,2021-05-29 11:33:07+00:00,car0li,14055971,Carolina,"Salvador, BA",274,61,42437,,"Lembrando que o tempo em #GreysAnatomy está atrasado. Levi se inscreveu pra ser “cobaia”... ainda não há vacina, ainda não há certeza que a vacina dará certo.",pt,
1398599920110772228,2021-05-29 11:19:40+00:00,car0li,14055971,Carolina,"Salvador, BA",274,61,42437,,"@blackpedsm Ainda estão na fase de teste. Levi se inscreveu pra ser “cobaia”. O tempo em Greys está atrasado, não existe vacina ainda.",pt,
1398599334619488264,2021-05-29 11:17:20+00:00,JooLuiz29429888,1265816186412990470,João Luiz VOTO IMPRESSO,,964,1412,9102,,"@Wendellll_gui @CarlaZambelli38 @AnaPaulaVolei @jdoriajr Continuação 2
Preferem a politicagem excluir o Kit da sabedoria 
E aplaudem  a vacina,  a cicuta que faz de cobaia,  e tem aleijado e matado em nome de pecúnia,  que viro mania!",pt,
1398516815307935745,2021-05-29 05:49:26+00:00,Yannkodiak,966841219782463488,Yann ;),"Campinas, Brasil",527,549,19767,,"Não me chamem para tomar um chá da tarde, só sairei de casa pra ser cobaia em estudo de vacina e fazer tatuagem",pt,
1398506708721410051,2021-05-29 05:09:17+00:00,aewinrinx,1329885540188102658,kari,,439,448,9463,,"queria ser cobaia da vacina da uece
camilo faça isso acontecer por favooor",pt,
1398459250586882049,2021-05-29 02:00:42+00:00,Borgof,72885401,Cezar Zoghbi 🇧🇷,Brasil,3671,4928,44472,,"@Sampafalke Tomei a AstraZeneca que é tecnologia já consagrada. Dispenso a da Pfizer: não quero ser cobaia. ENTRETANTO, continuo tomando ivermectina semanalmente. Faço o protocolo desde junho do ano passado sem nenhum problema. E continuarei enquanto não surgir uma vacina decente.",pt,
1398455347090763778,2021-05-29 01:45:11+00:00,RjNol,1264591083582914560,RJNolasco 22,,1119,1139,25757,,"@mriovi @Leolabar @PaganiBibi @MauricioRicardo @jairbolsonaro @minsaude A vacina mais rápida a ficar pronta foi da caxumba, 4 anos, essas 4 meses, vai cobaia!",pt,
1398441207882293248,2021-05-29 00:49:00+00:00,Conservatudo1,1375280364206370819,Conservatudo,,109,122,3253,,"@thaisrattes @OmarAzizSenador A idiota não é cobaia, mas quer vacina que teve os protocolos de segurança e eficácia alterados.",pt,
1398433912913866755,2021-05-29 00:20:01+00:00,JoaoJuliato,2725780054,JoaoJuliato,,342,319,11510,,Pelo menos eu consegui ser cobaia de uma vacina experimental hehe 👀,pt,
1398429641963094018,2021-05-29 00:03:02+00:00,MarinsRgm,1373704363806449666,Rgm-marins,,1,44,3904,,"PARA QUEM PRECISAR, PARA USO POLITICO CONTRA BOLSONARO:

IGNOROU 14 EMAILS PARA COMPRA DE VACINA;
USOU MANAUS COMO COBAIA COM CLOROQUINA, MATANDO ASSIM, MILHAREA DE BRASILEIROS;
XINGOU A CHINA, FORNCEDORA DA ""VACINA""........

QUER MAIS? EU TENHO!",pt,
1398427602671517696,2021-05-28 23:54:56+00:00,WaltinhoAuzier,1387813256312631300,Waltinho Auzier,"Manaus, Brasil",991,1322,11564,,"@youthmcfly @Inngridlopes @anniechristien @LulaOficial Deu certo? Não sou anti- vacina. Mas não serei cobaia para nada. Mas não sei se sabe em todo o mundo morreram milhares, não somente no Brasil, somos o 4° entre mais de 200 países, que mais vacinam, não está bom?",pt,
1398425553213001730,2021-05-28 23:46:48+00:00,fanicorreaa,1852339502,stephanie,"São Paulo, Brasil",1809,1276,48587,,"@WaltinhoAuzier @Inngridlopes @anniechristien @LulaOficial Aceito sim, pq ESTUDARAM e deram duro pra desenvolver a vacina. Nós poderíamos ter sido vitrine de vacinação.... quem dera ter sido essa “cobaia”, até porque vimos que deu certo! Mas não adianta falar com anti-vacina e muito menos bolsonarista né? Kkkkkkkkkkkk",pt,
1398418898266034177,2021-05-28 23:20:21+00:00,JBrasil20133,2680546844,JBrasil 🇧🇷 BRASIL COM BOLSONARO,USA,3627,3135,273384,,"Fiuza foi no alvo! INSIDENCIA DE COVID AUMENTOU EXPONENCIALMENTE APOS A UTILIZAÇAO DA VACINA.POVO PEDIU VACINA,MESMO TENDO SIDO AVISADO QUE NAO FORAM TESTADAS COMO DEVERIAM ,EM LABORATORIO.POVO ACEITOU SER COBAIA POR MEDO.CONTAMINAÇAO AUMENTOU MAIS APOS A VACINA E E' MAIOR DO QUE",pt,
1398416945381351424,2021-05-28 23:12:35+00:00,1493Thiago,446716637,thiago,,37,134,7218,,"@FaracheRj @fabsrocha @ernestodimonaco @cslandrini @UOLPolitica Imagine se fizesse isso no Brasil kkk iria cair de pau no Presidente, igual fizeram quando ele disse q o Brasil nao iria virar cobaia da vacina chienesa. A pressa de aprovar ela logo, ta ai os efeitos, ela nao serve de comprovante nem nos EUA e nem na Uniao europeia.",pt,
1398409764548321280,2021-05-28 22:44:03+00:00,olucaxcosta,1257884941133713409,Lucas Costa 🗞📰,RJ ,492,485,22276,,"ela quando me contou, achei que era pegadinha. eu tinha sido chamado, mas não pra ser ""cobaia"" já que vacina já está sendo aplicada. mas sim, como um agradecimento por me inscrever e confiar no SUS. segundo me passaram, eu tomaria seguindo calendário de comorbidade",pt,
1398408418730385417,2021-05-28 22:38:42+00:00,ftahan,62325942,FT TRI DA AMÉRICA🏆🏆🏆,"-22.243368,-49.942004",653,1027,3814,,@DouglasGlick @oespinhudo @Jacqleqle @CarlaZambelli38 @MargarethGoes4 @jdoriajr Pfizer jogada??? voce força as ideias mesmo eihn. Como que ia assinar um negócio que não tinha garantia nenhuma? A vacina nova ainda não tinha nem sido testada!! Você ia ser a cobaia la?? E outra o primeiro vacinado foi só em Dezembro de 2020. Voce se ilude muito com midia podre,pt,
1398406228766859264,2021-05-28 22:30:00+00:00,RafaelMilhomem7,1187925566005141504,Ben Kenobi 🇧🇷,"Imperatriz, Brasil",278,572,23440,,"@CHRISTIANNASC10 @revistaoeste Eu apoio restrições sensatas com razoável distanciamento social, máscaras em lugares fechados, vacina para quem quer ou ser cobaia da boa vontade, tratamento precoce p/ quem quer, e trabalhar dentro de critérios, e não se encoder de baixo da cama com inanição, contas, e o vírus.",pt,
1398385136090193922,2021-05-28 21:06:11+00:00,danielsartorio,14071457,Daniel Sartório,São Paulo - Brasil,2563,2191,3845,,"8 pessoas tomaram vacina depois que eu contei sobre a xepa da comorbidade. 10 tomaram vacina depois que eu passei o link pra ser cobaia da vacina da Johnson. Na boa, mereço a segunda dose já!",pt,
1398367465160286212,2021-05-28 19:55:58+00:00,gabiwerneckbh,246024621,Gabriela Werneck,Belo Horizonte,675,1171,6849,,"@OmarAzizSenador @diovilalba Aproveitem para estudarem a verdadeira eficácia e segurança da vacina que vcs tanto amam. Fazendo a população de cobaia. E a história vai mostrar a vergonhosa atitude de certos  políticos nessa pandemia. Não buscar entender a verdade da eficácia dessas vacinas
#SENADOBOSTA https://t.co/NKpIRDhjRt",pt,
1398362339943010312,2021-05-28 19:35:36+00:00,Sumbatico,1295153164275134464,Sumbático,À direita,774,814,10989,,"@inesdealmeida90 O Governo diz que sim, a realidade diz que não!
E a realidade diz-nos que não é uma vacina aprovada mas sim uma injecção em fase de testes!
Quem assina o papel a consentir a "" vacina "" torna-se uma cobaia libertando o fabricante da "" vacina "" de responsabilidades!

Red Pill",pt,
1398361272660418560,2021-05-28 19:31:22+00:00,sandra02707060,1283839123195924481,Sandra,,316,640,8028,,"@TaBrabs @Cissafb @sbtnews @sbtjornalismo Pra tua informação,  a primeira vacina aplicada foi em dezembro, no país que fabricou.  A Anvisa só aprovou no fim de   janeiro. Se quer ser cobaia que seja. Vacina precisa de segurança, além de eficácia. E não estamos vendo isso. Vai pesquisar antes falar.",pt,
1398347287923937295,2021-05-28 18:35:48+00:00,anna_pestilli,66758616,Anna 🇧🇷,"Florida, USA",1360,1227,83417,,"@AlanLopesRio Vivi pra ver Ministro votar em causa própria, pra ver corruptos presidindo CPI, pra ver vacina sendo aplicada usando pessoas como cobaia, pra ver chamarem de chacina uma operação policial, pra ver uma Corte Suprema soltar um bandido comprovadamente culpado.",pt,
1398346829570494469,2021-05-28 18:33:58+00:00,lexrande,258132178,alexandre ☕,Twin Peaks,415,934,62823,,"web amigos, conversem comigo aqui:
vai ter o teste de uma nova vacina na minha cidade - uma vacina canadense. devo ser cobaia e ser vacinado 11 meses antes do previsto ou nao? 
(se puderem, justifiquem seus votos)",pt,
1398344453237116930,2021-05-28 18:24:32+00:00,thatis_son,172746407,Tha vai no show do RBD ✨️,São Paulo.,155,290,27819,,"Tomei a vacina e tô aqui me sentindo culpada porque meu irmão que também trabalha em farmacêutica não conseguiu tomar, enquanto que tem gente na empresa que NÃO QUER TOMAR porque não quer ser ""cobaia""

Se foder viu!!!",pt,
1398329103019872257,2021-05-28 17:23:32+00:00,pedro24512,1349497521937260548,Pedro 🇧🇷👈👈🚩,,3,7,985,,"@basedsonysta nossa que merda é essa que vc tá falando 

então o mundo inteiro tá sendo cobaia 
o que mais tá rolando é vacina 

ele errou ao não comprar sim e vai se ferrar por isso",pt,
1398318089834483712,2021-05-28 16:39:46+00:00,sussai1,733639417596907520,jhulia,027,585,231,7529,,sou obrigada a ouvir de gente burra e ignorante que a vacina do covid não serve p nada e quem toma é cobaia,pt,
1398309010424614912,2021-05-28 16:03:42+00:00,lioohsenn,217717854,Lio Mesquita,brasil,36,23,2188,,"@laurosergio01 Sim , estávamos sendo cobaias 
Porém ele achou que também seríamos cobaia da vacina , já que seríamos o primeiro país à vacinar,  pois bem ele se enganou e o cidadão jamais esquecerá a partida do seu ente querido por omissão.",pt,
1398307251241299969,2021-05-28 15:56:42+00:00,vinialvaress,1043660267094192130,Fusca,descubra,1119,1048,11139,,@Gabgorfo massa.... imagina nois serve de cobaia pra vacina,pt,
1398304098152296449,2021-05-28 15:44:10+00:00,EscultorMaciel,1210905844209995777,Maciel Joaquim🇧🇷,"Brasília, Brasil",219,130,5485,,"@joaoamoedonovo É isso é a cobaia em usar uma vacina no qual a própria farmacêutica não se responsabilizará por efeitos colaterais queria que quem comprasse é que fosse responsável por danos à saúde.
Vc é um bosta e por isto um eterno medíocre em votos nas eleições.",pt,
1398303202500612101,2021-05-28 15:40:37+00:00,criaturag4y,2984862728,cardcaptor rena,"Campinas, Brasil",378,368,21788,,fazendo cadastro pra ser cobaia de vacina,pt,
1398300974935162883,2021-05-28 15:31:46+00:00,dinotea_,1086454046435799045,_,Brasília-DF,91,262,10590,,@rodartgabriela Ele lamentou que não usamos o brasileiro de cobaia para uma vacina onde os vacinados vão ser revacinados com outra vacina em menos de 6 meses.,pt,
1398287171279372289,2021-05-28 14:36:55+00:00,Momodazarea,1188394627201675269,Momô,,56,101,4337,,Onde se inscreve pra ser cobaia da vacina da UECE?,pt,
1398279241377239041,2021-05-28 14:05:24+00:00,corinthiano_dr,3068852499,𝙰𝚍𝚛𝚒𝚊𝚗𝚘 𝚀𝚞𝚒𝚛𝚒𝚗𝚘,"Itu, Brasil",90,757,3967,,"Pra quem só “bosteja” e se acha o cobaia de vacina chinesa, que tal esse choque de realidade pra acordar?👇🏻",pt,
1398252950351396867,2021-05-28 12:20:56+00:00,sandra02707060,1283839123195924481,Sandra,,316,640,8028,,"@eddyportugall @sbtnews Se tu queria servir de cobaia , problema teu . Eu só aceito vacina , depois de comprovada a segurança e eficácia.  E não é  isso que estamos vendo.",pt,
1398251599525519363,2021-05-28 12:15:34+00:00,goncales_maria,1257469197635989505,Alice Gonçales 🇧🇷🇧🇷,"Mauá, Brasil",3092,3301,7799,,"@Sandra59898329 @CariocadoPorto Pense comigo: todos temos 50% de chance de pegar o vírus. De quanto é a % que dizem que a vacina tem? Se não for acima de 50%, prefiro arriscar com o vírus. A longo prazo, ninguém sabe dos efeitos colaterais desse experimento. Não pretendo ser cobaia da China.",pt,
1398244695722053633,2021-05-28 11:48:08+00:00,cibelimw,41857650,Cibeli Teles,,1975,2838,11002,,"@jrguzzofatos #BolsonaroTemRazaoDeNovo qdo não queria vacina q fosse realmente eficaz, q não fizesse o povo de cobaia",pt,
